WONum,TYPEID,woStatus,BOMITEMPART,PARTDESCRIPTION,BOMITEMDESCRIPTION,WOITEMQTY,WOITEMTOTAL,ITEMNAME,qtyOrdered,dateScheduledFulfillment,invQTY,CSTMFLD,BOMITEMID,
22-0216-1:026,20,Entered,LE 5277,"PINCH POINT DECAL (1.88"" x 4.25"")",Add LE 5277,1.0000000000000,1.000000000,Add LE 5277,1,2022-07-06 13:56:15.0,17.000000000,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Accessory""}}",49453,
22-0216-1:045,20,Entered,LE 5277,"PINCH POINT DECAL (1.88"" x 4.25"")",Add LE 5277,1.0000000000000,1.000000000,Add LE 5277,1,2022-07-06 13:56:15.0,17.000000000,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Accessory""}}",49513,
22-0216-1:001,20,Entered,DZ1353,CHANNEL 3.0 x 6.0 x 32.5,Add DZ1353,2.0000000000000,2.000000000,Add DZ1353,1,2022-07-06 13:56:15.0,2.000000000,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-CH-A36-3X6-03250""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49679,
22-0215:001,20,Entered,DZ1163-96,DME 38'LONG 96in WIDE 32K CAP,Add DZ1163-96,1.0000000000000,1.000000000,Add DZ1163-96,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Weldment""}}",49108,
22-0215:030,20,Entered,DZ1125,PLATE 0.19 x 2.0 x 5.0,Add DZ1125,8.0000000000000,8.000000000,Add DZ1125,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-SP-A36-019-00500-0200""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49168,
22-0216-1:065,20,Entered,DZ1123,PLATE 0.75 x 2.5 x 16.88,Add DZ1123,2.0000000000000,2.000000000,Add DZ1123,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-SP-A36-075-01688-0250""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49557,
22-0216-1:087,20,Entered,DZ1123,PLATE 0.75 x 2.5 x 16.88,Add DZ1123,2.0000000000000,2.000000000,Add DZ1123,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-SP-A36-075-01688-0250""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49621,
22-0215:030,20,Entered,S-FB-GR50-063-500-24000,FLAT BAR 0.63 x 5 x 240.0,Add S-FB-GR50-063-500-24000,1.0000000000000,1.000000000,Add S-FB-GR50-063-500-24000,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-FB-GR50-063-450-24000""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49171,
22-0216-1:026,20,Entered,LE 5420,SINGLE ACTING CYLINDER 2 X 19.75,Add LE 5420,1.0000000000000,1.000000000,Add LE 5420,1,2022-07-06 13:56:15.0,190.000000000,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Accessory""}}",49454,
22-0216-1:045,20,Entered,LE 5420,SINGLE ACTING CYLINDER 2 X 19.75,Add LE 5420,1.0000000000000,1.000000000,Add LE 5420,1,2022-07-06 13:56:15.0,190.000000000,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Accessory""}}",49514,
22-0215:048,20,Entered,DZ1469,FLAT BAR 0.63 x 5 x 78.0,Add DZ1469,1.0000000000000,1.000000000,Add DZ1469,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-FB-GR50-063-450-07800""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49246,
22-0215:001,20,Entered,DZ1353,CHANNEL 3.0 x 6.0 x 32.5,Add DZ1353,2.0000000000000,2.000000000,Add DZ1353,1,2022-07-08 08:40:41.0,2.000000000,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-CH-A36-3X6-03250""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49287,
22-0216-1:001,20,Entered,DZ1351,PLATE 0.19 x 5.0 x 10.81,Add DZ1351,1.0000000000000,1.000000000,Add DZ1351,1,2022-07-06 13:56:15.0,1.000000000,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-SP-A1011-G10-01081-0500""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49682,
22-0216-1:065,20,Entered,DZ1125,PLATE 0.19 x 2.0 x 5.0,Add DZ1125,9.0000000000000,9.000000000,Add DZ1125,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-SP-A36-019-00500-0200""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49560,
22-0216-1:087,20,Entered,DZ1125,PLATE 0.19 x 2.0 x 5.0,Add DZ1125,9.0000000000000,9.000000000,Add DZ1125,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-SP-A36-019-00500-0200""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49624,
22-0215:048,20,Entered,S-SP-A36-019-03950-0550,PLATE 0.19 x 5.5 x 39.5,Add S-SP-A36-019-03950-0550,1.0000000000000,1.000000000,Add S-SP-A36-019-03950-0550,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-FB-A36-019-550-03950""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49249,
22-0216-1:065,20,Entered,S-FB-GR50-063-500-24000,FLAT BAR 0.63 x 5 x 240.0,Add S-FB-GR50-063-500-24000,1.0000000000000,1.000000000,Add S-FB-GR50-063-500-24000,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-FB-GR50-063-450-24000""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49563,
22-0216-1:087,20,Entered,S-FB-GR50-063-500-24000,FLAT BAR 0.63 x 5 x 240.0,Add S-FB-GR50-063-500-24000,1.0000000000000,1.000000000,Add S-FB-GR50-063-500-24000,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-FB-GR50-063-450-24000""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49627,
22-0216-1:001,20,Entered,F-BOL-G5-HH-075-10-0200,"BOLT HEX HEAD 0.75-10 X 2.00L ZP, GRADE 5",Add F-BOL-G5-HH-075-10-0200,8.0000000000000,8.000000000,Add F-BOL-G5-HH-075-10-0200,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49685,
22-0215:030,20,Entered,DZ1469,FLAT BAR 0.63 x 5 x 78.0,Add DZ1469,1.0000000000000,1.000000000,Add DZ1469,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-FB-GR50-063-450-07800""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49174,
22-0215:001,20,Entered,DZ1351,PLATE 0.19 x 5.0 x 10.81,Add DZ1351,1.0000000000000,1.000000000,Add DZ1351,1,2022-07-08 08:40:41.0,1.000000000,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-SP-A1011-G10-01081-0500""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49290,
22-0215:030,20,Entered,S-SP-A36-019-03950-0550,PLATE 0.19 x 5.5 x 39.5,Add S-SP-A36-019-03950-0550,1.0000000000000,1.000000000,Add S-SP-A36-019-03950-0550,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-FB-A36-019-550-03950""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49177,
22-0216-1:001,20,Entered,F-NUT-G5-HH-075-10,"NUT, HEX 0.75-10 UNC ZINC PLATED, GRADE 5",Add F-NUT-G5-HH-075-10,8.0000000000000,8.000000000,Add F-NUT-G5-HH-075-10,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49686,
22-0216-1:065,20,Entered,DZ1469,FLAT BAR 0.63 x 5 x 78.0,Add DZ1469,1.0000000000000,1.000000000,Add DZ1469,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-FB-GR50-063-450-07800""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49566,
22-0216-1:087,20,Entered,DZ1469,FLAT BAR 0.63 x 5 x 78.0,Add DZ1469,1.0000000000000,1.000000000,Add DZ1469,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-FB-GR50-063-450-07800""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49630,
22-0215:048,20,Entered,DZ1124,PLATE 0.75 x 2.5 x 7.25,Add DZ1124,1.0000000000000,1.000000000,Add DZ1124,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-SP-A36-075-00725-0250""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49252,
22-0215:001,20,Entered,CP20A-5,ROUND 1.25 x 5.0,Add CP20A-5,4.0000000000000,4.000000000,Add CP20A-5,1,2022-07-08 08:40:41.0,16.000000000,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-RD-C1045-125-00500""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49293,
22-0216-1:065,20,Entered,S-SP-A36-019-06413-0550,PLATE 0.19 x 5.5 x 64.13,Add S-SP-A36-019-06413-0550,1.0000000000000,1.000000000,Add S-SP-A36-019-06413-0550,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-FB-A36-019-550-06413""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49569,
22-0216-1:087,20,Entered,S-SP-A36-019-06413-0550,PLATE 0.19 x 5.5 x 64.13,Add S-SP-A36-019-06413-0550,1.0000000000000,1.000000000,Add S-SP-A36-019-06413-0550,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-FB-A36-019-550-06413""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49633,
22-0216-1:001,20,Entered,F-WAS-SL-00-075,"WASHER SPLIT LOCK 0.75 ZINC PLATED, STEEL",Add F-WAS-SL-00-075,8.0000000000000,8.000000000,Add F-WAS-SL-00-075,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49687,
22-0215:001,20,Entered,DZ1282,PLATE 0.38 x 2.5 x 5.34,Add DZ1282,2.0000000000000,2.000000000,Add DZ1282,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-SP-A36-038-00534-0250""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49294,
22-0215:048,20,Entered,DZ1243,PLATE 0.25 x 3.0 x 4.0,Add DZ1243,1.0000000000000,1.000000000,Add DZ1243,1,2022-07-08 08:40:41.0,2.000000000,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-FB-A36-025-300-00400""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49255,
22-0215:030,20,Entered,DZ1124,PLATE 0.75 x 2.5 x 7.25,Add DZ1124,1.0000000000000,1.000000000,Add DZ1124,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-SP-A36-075-00725-0250""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49180,
22-0215:001,20,Entered,F-BOL-G5-HH-075-10-0200,"BOLT HEX HEAD 0.75-10 X 2.00L ZP, GRADE 5",Add F-BOL-G5-HH-075-10-0200,7.0000000000000,7.000000000,Add F-BOL-G5-HH-075-10-0200,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49297,
22-0216-1:001,20,Entered,F-BOL-G5-HH-025-20-0600,"BOLT HEX HEAD 0.25-20 X 6.00L ZP, GRADE 5",Add F-BOL-G5-HH-025-20-0600,4.0000000000000,4.000000000,Add F-BOL-G5-HH-025-20-0600,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49688,
22-0215:048,20,Entered,DZ1367,PLATE 0.25 x 3.0 x 24.0,Add DZ1367,1.0000000000000,1.000000000,Add DZ1367,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-FB-A36-025-300-02400""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49258,
22-0215:030,20,Entered,DZ1243,PLATE 0.25 x 3.0 x 4.0,Add DZ1243,1.0000000000000,1.000000000,Add DZ1243,1,2022-07-08 08:40:41.0,2.000000000,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-FB-A36-025-300-00400""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49183,
22-0216-1:065,20,Entered,DZ1124,PLATE 0.75 x 2.5 x 7.25,Add DZ1124,1.0000000000000,1.000000000,Add DZ1124,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-SP-A36-075-00725-0250""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49572,
22-0216-1:087,20,Entered,DZ1124,PLATE 0.75 x 2.5 x 7.25,Add DZ1124,1.0000000000000,1.000000000,Add DZ1124,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-SP-A36-075-00725-0250""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49636,
22-0215:001,20,Entered,F-NUT-G5-HH-075-10,"NUT, HEX 0.75-10 UNC ZINC PLATED, GRADE 5",Add F-NUT-G5-HH-075-10,7.0000000000000,7.000000000,Add F-NUT-G5-HH-075-10,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49298,
22-0216-1:001,20,Entered,F-NUT-G5-HH-025-20,"NUT, HEX NYLOCK 0.25-20 UNC ZINC PLATED, GRADE 5",Add F-NUT-G5-HH-025-20,6.0000000000000,6.000000000,Add F-NUT-G5-HH-025-20,1,2022-07-06 13:56:15.0,18.000000000,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49689,
22-0215:030,20,Entered,DZ1367,PLATE 0.25 x 3.0 x 24.0,Add DZ1367,1.0000000000000,1.000000000,Add DZ1367,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-FB-A36-025-300-02400""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49186,
22-0216-1:065,20,Entered,DZ1243,PLATE 0.25 x 3.0 x 4.0,Add DZ1243,1.0000000000000,1.000000000,Add DZ1243,1,2022-07-06 13:56:15.0,2.000000000,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-FB-A36-025-300-00400""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49575,
22-0216-1:087,20,Entered,DZ1243,PLATE 0.25 x 3.0 x 4.0,Add DZ1243,1.0000000000000,1.000000000,Add DZ1243,1,2022-07-06 13:56:15.0,2.000000000,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-FB-A36-025-300-00400""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49639,
22-0215:048,20,Entered,DZ1221-L,PLATE 0.19 x 29.69 x 84.0,Add DZ1221-L,1.0000000000000,1.000000000,Add DZ1221-L,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-SP-GR50-019-08400-2969""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49261,
22-0215:001,20,Entered,F-WAS-SL-00-075,"WASHER SPLIT LOCK 0.75 ZINC PLATED, STEEL",Add F-WAS-SL-00-075,7.0000000000000,7.000000000,Add F-WAS-SL-00-075,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49299,
22-0216-1:001,20,Entered,F-WAS-FL-00-025,"WASHER FLAT SAE 0.25 ZINC PLATED, STEEL",Add F-WAS-FL-00-025,4.0000000000000,4.000000000,Add F-WAS-FL-00-025,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49690,
22-0216-1:065,20,Entered,DZ1367,PLATE 0.25 x 3.0 x 24.0,Add DZ1367,1.0000000000000,1.000000000,Add DZ1367,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-FB-A36-025-300-02400""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49578,
22-0216-1:087,20,Entered,DZ1367,PLATE 0.25 x 3.0 x 24.0,Add DZ1367,1.0000000000000,1.000000000,Add DZ1367,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-FB-A36-025-300-02400""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49642,
22-0215:048,20,Entered,DZ1130-L,PLATE 0.19 x 29.69 x 120.0,Add DZ1130-L,1.0000000000000,1.000000000,Add DZ1130-L,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-SP-GR50-019-12000-2969""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49264,
22-0215:001,20,Entered,F-BOL-G5-HH-100-80-0600,"BOLT HEX HEAD 1.00-8 X 6.00L ZP, GRADE 5",Add F-BOL-G5-HH-100-80-0600,2.0000000000000,2.000000000,Add F-BOL-G5-HH-100-80-0600,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49300,
22-0216-1:001,20,Entered,F-BOL-G5-HH-025-20-0100,"BOLT HEX HEAD 0.25-20 X 1.00L ZP, GRADE 5",Add F-BOL-G5-HH-025-20-0100,2.0000000000000,2.000000000,Add F-BOL-G5-HH-025-20-0100,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49691,
22-0215:048,20,Entered,DZ1222-L,PLATE 0.19 x 29.69 x 91.25,Add DZ1222-L,1.0000000000000,1.000000000,Add DZ1222-L,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text"", ""value"": ""S-SP-GR50-019-09125-2969""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Steel""}}",49267,
22-0216-1:001,20,Entered,F-SCR-00-HH-025-20-0100,"SCREW, SELF-DRILLING HEX HEAD 0.25 X 1.00L ZP, STEEL",Add F-SCR-00-HH-025-20-0100,6.0000000000000,6.000000000,Add F-SCR-00-HH-025-20-0100,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49692,
22-0215:001,20,Entered,F-NUT-G5-HH-100-80,"NYLOCK NUT HEX HEAD 1.00-8 UNC ZP, GRADE 5",Add F-NUT-G5-HH-100-80,2.0000000000000,2.000000000,Add F-NUT-G5-HH-100-80,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49301,
22-0216-1:001,20,Entered,MMC#3225T5,"LOOP CLAMP, 0.625 ID, EPDM CUSIONED STEEL",Add MMC#3225T5,4.0000000000000,4.000000000,Add MMC#3225T5,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Accessory""}}",49693,
22-0215:001,20,Entered,F-BOL-G5-HH-075-10-0300,"HEX HEAD  BOLT .75-10 UNC X 3.00"" LONG ZP, GRADE 5",Add F-BOL-G5-HH-075-10-0300,2.0000000000000,2.000000000,Add F-BOL-G5-HH-075-10-0300,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49302,
22-0215:001,20,Entered,F-NUT-G5-HH-075-10,"NUT, HEX 0.75-10 UNC ZINC PLATED, GRADE 5",Add F-NUT-G5-HH-075-10,2.0000000000000,2.000000000,Add F-NUT-G5-HH-075-10,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49303,
22-0216-1:001,20,Entered,CAN-22,"OWNER'S MANUAL STORAGE CANISTER 2""ID",Add CAN-22,1.0000000000000,1.000000000,Add CAN-22,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Accessory""}}",49694,
22-0215:001,20,Entered,F-WAS-FL-00-075,"WASHER FLAT SAE .75"" ZP, STEEL",Add F-WAS-FL-00-075,2.0000000000000,2.000000000,Add F-WAS-FL-00-075,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49304,
22-0216-1:001,20,Entered,DFE-OPP,DFE OPPERATION DECAL,Add DFE-OPP,1.0000000000000,1.000000000,Add DFE-OPP,1,2022-07-06 13:56:15.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Accessory""}}",49695,
22-0216-1:001,20,Entered,LE 3974,"DOCKZILLA PATENT DECAL (11"" X 36"")",Add LE 3974,2.0000000000000,2.000000000,Add LE 3974,1,2022-07-06 13:56:15.0,155.000000000,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Accessory""}}",49696,
22-0215:001,20,Entered,F-COP-019-0200,"COTTER PIN Ø0.188 X 2.00, STEEL",Add F-COP-019-0200,10.0000000000000,10.000000000,Add F-COP-019-0200,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49305,
22-0216-1:001,20,Entered,LE 5049,WHEEL CHOCK WITH 15' CHAIN,Add LE 5049,2.0000000000000,2.000000000,Add LE 5049,1,2022-07-06 13:56:15.0,14.000000000,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Accessory""}}",49697,
22-0215:001,20,Entered,F-BOL-G5-HH-025-20-0600,"BOLT HEX HEAD 0.25-20 X 6.00L ZP, GRADE 5",Add F-BOL-G5-HH-025-20-0600,4.0000000000000,4.000000000,Add F-BOL-G5-HH-025-20-0600,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49306,
22-0216-1:001,20,Entered,LE 5401,HYDRAULIC HAND PUMP,Add LE 5401,1.0000000000000,1.000000000,Add LE 5401,1,2022-07-06 13:56:15.0,103.000000000,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Accessory""}}",49698,
22-0215:001,20,Entered,F-NUT-G5-HH-025-20,"NUT, HEX NYLOCK 0.25-20 UNC ZINC PLATED, GRADE 5",Add F-NUT-G5-HH-025-20,6.0000000000000,6.000000000,Add F-NUT-G5-HH-025-20,1,2022-07-08 08:40:41.0,18.000000000,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49307,
22-0216-1:001,20,Entered,LE 5499-16,CAPACITY DECAL 16K LBS,Add LE 5499-16,2.0000000000000,2.000000000,Add LE 5499-16,1,2022-07-06 13:56:15.0,22.000000000,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Accessory""}}",49699,
22-0215:001,20,Entered,F-WAS-FL-00-025,"WASHER FLAT SAE 0.25 ZINC PLATED, STEEL",Add F-WAS-FL-00-025,4.0000000000000,4.000000000,Add F-WAS-FL-00-025,1,2022-07-08 08:40:41.0,,"{""1"": {""name"": ""Tag"", ""type"": ""Text""}, ""2"": {""name"": ""Category"", ""type"": ""Drop-Down List"", ""value"": ""Fastener""}}",49308,
